sasdate,^GSPC,^HSCE,^HSI,^KS200,^N225,^STOXX50E
2005-07-28,1243.719971,5194.339844,14813.32031,142.3800049,11858.30957,0
2005-07-29,1234.180054,5263.410156,14880.98047,143.3200073,11899.59961,0
2005-08-01,1235.349976,5298.390137,14978.87988,143.9600067,11946.91992,0
2005-08-02,1244.119995,5377.680176,15137.08008,144.3000031,11940.2002,0
2005-08-03,1245.040039,5323.180176,15118.5,144.2100067,11981.7998,0
2005-08-04,1235.859985,5303.77002,15111.54004,143.5200043,11883.30957,0
2005-08-05,1226.420044,5312.580078,15051.32031,140.6999969,11766.48047,0
2005-08-08,1223.130005,5374.160156,15108.94043,140.4900055,11778.98047,0
2005-08-09,1231.380005,5337,15047.83984,142.1100006,11900.32031,0
2005-08-10,1229.130005,5421.549805,15346.41016,142.6999969,12098.08008,0
2005-08-11,1237.810059,5432.950195,15445.2002,145.3500061,12263.32031,0
2005-08-12,1230.390015,5481.990234,15450.9502,146.0399933,12261.67969,0
2005-08-15,1233.869995,5539.390137,15466.05957,146.0399933,12256.5498,0
2005-08-16,1219.339966,5499.339844,15443.62012,144.3000031,12315.66992,0
2005-08-17,1220.23999,5459.209961,15449.58008,143.8699951,12273.12012,0
2005-08-18,1219.02002,5300.240234,15148.08984,141.1600037,12307.37012,0
2005-08-19,1219.709961,5200.75,15038.61035,140.6799927,12291.73047,0
2005-08-22,1221.72998,5250.560059,15218.62988,144.3999939,12452.50977,0
2005-08-23,1217.589966,5209.700195,14973.88965,144.2700043,12472.92969,0
2005-08-24,1209.589966,5141.069824,14873.84961,141.2700043,12502.25977,0
2005-08-25,1212.369995,5133.790039,14889.09961,141.75,12405.16016,0
2005-08-26,1205.099976,5199.680176,14982.88965,140.3600006,12439.48047,0
2005-08-29,1212.280029,5120.060059,14836.96973,137.4199982,12309.83008,0
2005-08-30,1208.410034,5122.75,14922.21973,138.6799927,12453.13965,0
2005-08-31,1220.329956,5069.990234,14903.5498,140.0899963,12413.59961,0
2005-09-01,1221.589966,5150.419922,15143.75,143.1300049,12506.96973,0
2005-09-02,1218.02002,5157.390137,15221.88965,144.3000031,12600,0
2005-09-05,1218.02002,5157.069824,15227.83008,144.0599976,12634.87988,0
2005-09-06,1233.390015,5175.850098,15160.78027,145.2100067,12599.42969,0
2005-09-07,1236.359985,5162.540039,15224.57031,147.9499969,12607.58984,0
2005-09-08,1231.670044,5129.259766,15166.16992,148.4100037,12533.88965,0
2005-09-09,1241.47998,5137.439941,15165.76953,149.3399963,12692.04004,0
2005-09-12,1240.560059,5155.430176,15199.79004,150.1300049,12896.42969,0
2005-09-13,1231.199951,5106.609863,15070.55957,150.2899933,12901.9502,0
2005-09-14,1227.160034,5078.279785,15086.62012,152.0299988,12834.25,0
2005-09-15,1227.72998,5062.299805,15041.01953,151.9900055,12986.78027,0
2005-09-16,1237.910034,5062.209961,14983.2002,152.5500031,12958.67969,0
2005-09-19,1231.02002,5062.209961,14983.2002,152.5500031,12958.67969,0
2005-09-20,1221.339966,5120.709961,15241.86035,154.6900024,13148.57031,0
2005-09-21,1210.199951,5100.709961,15223.62012,155.3399963,13196.57031,0
2005-09-22,1214.619995,5048.310059,15179.9502,155.7100067,13159.36035,0
2005-09-23,1215.290039,5012.220215,15143.96973,152.3899994,13159.36035,0
2005-09-26,1215.630005,5008.109863,15274.30957,156.3899994,13392.62988,0
2005-09-27,1215.660034,4998.509766,15189.87988,156.5200043,13310.04004,0
2005-09-28,1216.890015,5029.879883,15221.45996,158.8800049,13435.91016,0
2005-09-29,1227.680054,5218.209961,15431.25,159.0599976,13617.24023,0
2005-09-30,1228.810059,5227.279785,15428.51953,157.5500031,13574.2998,0
2005-10-03,1226.699951,5248.22998,15394.38965,157.5500031,13525.28027,0
2005-10-04,1214.469971,5240.830078,15382.20996,160.4299927,13738.83984,0
2005-10-05,1196.390015,5158,15161.03027,158.1000061,13689.88965,0
2005-10-06,1191.48999,5047.279785,14839.2998,154.6499939,13359.50977,0
2005-10-07,1195.900024,5055.080078,14847.79004,154.3999939,13227.74023,0
2005-10-10,1187.329956,5104.890137,14898.76953,157.8200073,13227.74023,0
2005-10-11,1184.869995,5104.890137,14898.76953,160.0599976,13556.70996,0
2005-10-12,1177.680054,5029.509766,14575.01953,156.3300018,13463.74023,0
2005-10-13,1176.839966,5044.680176,14621.83008,152.8500061,13449.24023,0
2005-10-14,1186.569946,4941.779785,14485.87988,152.4799957,13420.54004,0
2005-10-17,1190.099976,4963.450195,14541.34961,150.8500061,13400.29004,0
2005-10-18,1178.140015,5021.25,14597.40039,152.2599945,13352.24023,0
2005-10-19,1195.76001,4901.209961,14372.75977,148.1100006,13129.49023,0
2005-10-20,1177.800049,4910.939941,14408.94043,149.4100037,13190.45996,0
2005-10-21,1179.589966,4877.509766,14487.84961,152.2200012,13199.9502,0
2005-10-24,1199.380005,4832.589844,14402.34961,152.2700043,13106.17969,0
2005-10-25,1196.540039,4835.609863,14424.87988,151.7599945,13280.62012,0
2005-10-26,1191.380005,4800.839844,14458.13965,151.4499969,13395.01953,0
2005-10-27,1178.900024,4776.209961,14381.05957,149.8800049,13417.08008,0
2005-10-28,1198.410034,4712.5,14215.83008,146.5500031,13346.54004,0
2005-10-31,1207.01001,4770.370117,14386.37012,148.8399963,13606.5,0
2005-11-01,1202.76001,4878.430176,14572.25977,152.9799957,13867.86035,0
2005-11-02,1214.76001,4888.330078,14597.48047,155.6000061,13894.78027,0
2005-11-03,1219.939941,4920.5,14601.58984,156.8899994,13894.78027,0
2005-11-04,1220.140015,4947.75,14585.79004,157.2799988,14075.95996,0
2005-11-07,1222.810059,4901.689941,14365.79004,156.75,14061.59961,0
2005-11-08,1218.589966,4876.870117,14403.2002,157.7200012,14036.73047,0
2005-11-09,1220.650024,4920.799805,14597.5498,157.8699951,14072.2002,0
2005-11-10,1230.959961,4949.790039,14633.33008,158.6900024,14080.87988,0
2005-11-11,1234.719971,4935.339844,14740.59961,161.8099976,14155.05957,0
2005-11-14,1233.76001,4935.040039,14629.49023,162.0200043,14116.04004,0
2005-11-15,1229.01001,4979.879883,14627.41016,161.4900055,14091.76953,0
2005-11-16,1231.209961,4975.529785,14650.54004,163.2400055,14170.87012,0
2005-11-17,1242.800049,5024.430176,14787.98047,163.3800049,14411.79004,0
2005-11-18,1248.27002,5046.52002,14883.32031,163.7400055,14623.12012,0
2005-11-21,1254.849976,5051.299805,14885.57031,163.1000061,14680.42969,0
2005-11-22,1261.22998,5039.790039,14885.65039,159.6799927,14708.32031,0
2005-11-23,1265.609985,5104.319824,15062.34961,164.4700012,14708.32031,0
2005-11-24,1265.609985,5112.25,15084.38965,165.5599976,14742.58008,0
2005-11-25,1268.25,5072.299805,15081.46973,165.5099945,14784.29004,0
2005-11-28,1257.459961,5110.029785,15100,165.5200043,14986.94043,0
2005-11-29,1257.47998,5035.379883,15028.75977,163.6999969,14927.7002,0
2005-11-30,1249.47998,5032.209961,14937.13965,165.9499969,14872.15039,0
2005-12-01,1264.670044,5080.370117,15068.03027,166.9700012,15130.5,0
2005-12-02,1265.079956,5105.600098,15200.37988,167.5599976,15421.59961,0
2005-12-05,1262.089966,5110.640137,15158.82031,168.2299957,15551.30957,0
2005-12-06,1263.699951,5064.930176,14990.61035,169.2400055,15423.37988,0
2005-12-07,1257.369995,5163.109863,15134.9502,170.2100067,15484.66016,0
2005-12-08,1255.839966,5175.089844,14879.16016,170.1300049,15183.36035,0
2005-12-09,1259.369995,5174.810059,14910.50977,169.1600037,15404.0498,0
2005-12-12,1260.430054,5203.129883,14984.40039,171.3500061,15738.7002,0
2005-12-13,1267.430054,5203.700195,14942.62012,171.6499939,15778.86035,0
2005-12-14,1272.73999,5204.52002,14976.25977,171.1499939,15464.58008,0
2005-12-15,1270.939941,5233.720215,15059.01953,171.5599976,15254.44043,0
2005-12-16,1267.319946,5219.350098,15029.80957,169.4499969,15173.07031,0
2005-12-19,1259.920044,5276.990234,15182.88965,171.9100037,15391.48047,0
2005-12-20,1259.619995,5279.089844,15169.16992,172.0500031,15641.25977,0
2005-12-21,1262.790039,5286.089844,15221.41992,173.9499969,15957.57031,0
2005-12-22,1268.119995,5278.720215,15182.53027,173.8899994,15941.37012,0
2005-12-23,1268.660034,5308.419922,15183.58008,175.1100006,15941.37012,0
2005-12-26,1268.660034,5308.419922,15183.58008,176.2700043,16107.66992,0
2005-12-27,1256.540039,5308.419922,15183.58008,177.1999969,15969.40039,0
2005-12-28,1258.170044,5302.669922,15101.54004,176.1600037,16194.61035,0
2005-12-29,1254.420044,5338.339844,15045.58984,177.4299927,16344.2002,0
2005-12-30,1248.290039,5330.339844,14876.42969,177.4299927,16111.42969,0
2006-01-02,1248.290039,5330.339844,14876.42969,178.2899933,16111.42969,0
2006-01-03,1268.800049,5412.990234,14944.76953,178.8099976,16111.42969,0
2006-01-04,1273.459961,5569.990234,15200.05957,179.9100037,16361.54004,0
2006-01-05,1273.47998,5603.939941,15271.12988,178.8200073,16425.36914,0
2006-01-06,1285.449951,5677.930176,15344.44043,180.8699951,16428.21094,0
2006-01-09,1290.150024,5804.810059,15547.42969,180.3000031,16428.21094,0
2006-01-10,1289.689941,5761.620117,15569.91016,178.9799957,16124.34961,0
2006-01-11,1294.180054,5735.72998,15650.87988,178.6699982,16363.58984,0
2006-01-12,1286.060059,5781.740234,15719.37012,179.6499939,16445.18945,0
2006-01-13,1287.609985,5884.209961,15787.96973,181.7100067,16454.94922,0
2006-01-16,1287.609985,5961.47998,15777.71973,182.3899994,16268.03027,0
2006-01-17,1282.930054,5872.060059,15576.2002,178.2700043,15805.9502,0
2006-01-18,1277.930054,5942.209961,15481.20996,173.8099976,15341.17969,0
2006-01-19,1285.040039,6103.430176,15670.41992,174.9299927,15696.28027,0
2006-01-20,1261.48999,6097.339844,15662.08008,170.6000061,15696.69043,0
2006-01-23,1263.819946,6071.209961,15464.76953,168.0399933,15360.65039,0
2006-01-24,1266.859985,6131.540039,15530.57031,171.7899933,15648.88965,0
2006-01-25,1264.680054,6128.149902,15520.38965,173.5200043,15651,0
2006-01-26,1273.829956,6110.819824,15520.07031,174.7100067,15891.01953,0
2006-01-27,1283.719971,6277.049805,15753.13965,178.6399994,16460.67969,0
2006-01-30,1285.189941,6277.049805,15753.13965,178.6399994,16551.23047,0
2006-01-31,1280.079956,6277.049805,15753.13965,180.6499939,16649.82031,0
2006-02-01,1282.459961,6431.899902,15742.2998,178.0700073,16480.08984,0
2006-02-02,1270.839966,6363.859863,15691.69043,177.9199982,16710.55078,0
2006-02-03,1264.030029,6202.279785,15429.73047,172.6699982,16659.64063,0
2006-02-06,1265.02002,6403.509766,15548.05957,173.6600037,16747.75977,0
2006-02-07,1254.780029,6471.470215,15517.00977,172.3899994,16720.99023,0
2006-02-08,1265.650024,6285.009766,15373.44043,169.4400024,16272.67969,0
2006-02-09,1263.780029,6271.419922,15413.42969,170.9299927,16439.66992,0
2006-02-10,1266.98999,6318.52002,15425.9502,172.6799927,16257.83008,0
2006-02-13,1262.859985,6314.680176,15312.08984,170.6100006,15877.66016,0
2006-02-14,1275.530029,6451.850098,15420.32031,171.6499939,16184.87012,0
2006-02-15,1280,6454.589844,15423.25977,168.3099976,15932.83008,0
2006-02-16,1289.380005,6347.430176,15450.87988,169.8000031,16043.66992,0
2006-02-17,1287.23999,6379.950195,15475.69043,172.3999939,15713.4502,0
2006-02-20,1287.23999,6526.339844,15598.66992,174.2799988,15437.92969,0
2006-02-21,1283.030029,6568.459961,15627.24023,174.0399933,15894.94043,0
2006-02-22,1292.670044,6717.189941,15635.71973,173.2599945,15781.78027,0
2006-02-23,1287.790039,6691.279785,15812.53027,176.1799927,16096.09961,0
2006-02-24,1289.430054,6599.399902,15856.0498,176.9600067,16101.91016,0
2006-02-27,1294.119995,6580.419922,15949.88965,178.1000061,16192.9502,0
2006-02-28,1280.660034,6506.180176,15918.48047,177.4499969,16205.42969,0
2006-03-01,1291.23999,6486.200195,15818.08984,177.4499969,15964.45996,0
2006-03-02,1289.140015,6505.379883,15882.4502,176.8500061,15909.75977,0
2006-03-03,1287.22998,6545.589844,15802,171.6699982,15663.33984,0
2006-03-06,1278.26001,6568.870117,15811.83008,173.8600006,15901.16016,0
2006-03-07,1275.880005,6400.049805,15602.36035,170.1300049,15726.01953,0
2006-03-08,1278.469971,6230.5,15493.08984,169.7599945,15627.49023,0
2006-03-09,1272.22998,6206.899902,15510.12988,169.1699982,16036.91016,0
2006-03-10,1281.420044,6174.399902,15445.0498,170.3699951,16115.62988,0
2006-03-13,1284.130005,6274.830078,15542.07031,172.8200073,16361.50977,0
2006-03-14,1297.47998,6309.430176,15519.75977,171.1000061,16238.36035,0
2006-03-15,1303.02002,6405.589844,15720.36035,172.2799988,16319.04004,0
2006-03-16,1305.329956,6395.450195,15729.04004,172.6600037,16096.20996,0
2006-03-17,1307.25,6409.290039,15801.66016,173.4799957,16339.73047,0
2006-03-20,1305.079956,6460.970215,15929.9502,174.2599945,16624.80078,0
2006-03-21,1297.22998,6562.390137,15922.75,172.8699951,16624.80078,0
2006-03-22,1305.040039,6479.149902,15642.80957,169.2799988,16495.48047,0
2006-03-23,1301.670044,6562.569824,15771.16992,169.6799927,16489.36914,0
2006-03-24,1302.949951,6600.25,15716.45996,170.8600006,16560.86914,0
2006-03-27,1301.609985,6701.640137,15815.87012,172.4400024,16650.09961,0
2006-03-28,1293.22998,6659.459961,15856.58008,172.7700043,16690.24023,0
2006-03-29,1302.890015,6621.120117,15745.11035,172.9600067,16938.41016,0
2006-03-30,1300.25,6703.47998,15880.69043,173.6100006,17045.33984,0
2006-03-31,1294.869995,6703.779785,15805.04004,176.2100067,17059.66016,0
2006-04-03,1297.810059,6826.850098,16063.75,178.8899994,17333.31055,0
2006-04-04,1305.930054,6854.799805,16100.08984,179.7700043,17292.91016,0
2006-04-05,1311.560059,6854.799805,16100.08984,179.9700012,17243.98047,0
2006-04-06,1309.040039,6964.439941,16411.13086,181.1000061,17489.33008,0
2006-04-07,1295.5,6898.939941,16471.7793,181.9700012,17563.36914,0
2006-04-10,1296.619995,6846.459961,16521.58984,181.3099976,17456.58008,0
2006-04-11,1286.569946,6852.709961,16475.81055,179.6100006,17418.13086,0
2006-04-12,1288.119995,6743.819824,16310.75977,179.1300049,17162.55078,0
2006-04-13,1289.119995,6776.859863,16429.44922,181.9100037,17199.15039,0
2006-04-14,1289.119995,6776.859863,16429.44922,185.6699982,17233.82031,0
2006-04-17,1285.329956,6776.859863,16429.44922,184.3000031,17000.35938,0
2006-04-18,1307.280029,7023.779785,16637.5293,184.8999939,17232.85938,0
2006-04-19,1309.930054,7123.029785,16830.43945,186.3399963,17350.11914,0
2006-04-20,1311.459961,7245.52002,16944.33984,185.8600006,17317.5293,0
2006-04-21,1311.280029,7194.759766,16912.15039,188.1999969,17403.96094,0
2006-04-24,1308.109985,7051.939941,16705.66992,185.4100037,16914.40039,0
2006-04-25,1301.73999,6856.089844,16577.76953,185.5399933,16970.28906,0
2006-04-26,1305.410034,6900.879883,16672.66016,188.3399963,17055.92969,0
2006-04-27,1309.719971,6847.970215,16742.84961,188.3999939,17114.53906,0
2006-04-28,1310.609985,6835.149902,16661.30078,184.1000061,16906.23047,0
2006-05-01,1305.189941,6835.149902,16661.30078,184.1000061,16925.71094,0
2006-05-02,1313.209961,7008.160156,16868.03906,186.1699982,17153.76953,0
2006-05-03,1308.119995,7100.879883,17026.98047,186.0299988,17153.76953,0
2006-05-04,1312.25,7153.169922,17013.92969,186.9799957,17153.76953,0
2006-05-05,1325.76001,7153.169922,17013.92969,186.9799957,17153.76953,0
2006-05-08,1324.660034,7371.620117,17301.78906,188.7899933,17291.66992,0
2006-05-09,1325.140015,7364.709961,17133.99023,188.5099945,17190.91016,0
2006-05-10,1322.849976,7361.680176,17080.58984,188.6199951,16951.92969,0
2006-05-11,1305.920044,7368.709961,17140.7793,190.1999969,16862.14063,0
2006-05-12,1291.23999,7377.939941,16901.84961,187.2700043,16601.7793,0
2006-05-15,1294.5,7133.279785,16494.83984,183.0800018,16486.91016,0
2006-05-16,1292.079956,7028.419922,16393.10938,179,16158.41992,0
2006-05-17,1270.319946,7222.890137,16615.55078,181.6900024,16307.66992,0
2006-05-18,1261.810059,7032.419922,16266.51953,177.1799927,16087.17969,0
2006-05-19,1267.030029,7042.310059,16313.36035,177.9400024,16155.4502,0
2006-05-22,1262.069946,6644.02002,15805.51953,173.6000061,15857.87012,0
2006-05-23,1256.579956,6691.350098,15864.55957,172.7799988,15599.2002,0
2006-05-24,1258.569946,6748.049805,15822.63965,173.3600006,15907.2002,0
2006-05-25,1272.880005,6580.990234,15696.88965,168.3300018,15693.75,0
2006-05-26,1280.160034,6628.450195,15895.09961,171.8300018,15970.75977,0
2006-05-29,1280.160034,6715.52002,15963.76953,172.6399994,15915.67969,0
2006-05-30,1259.869995,6665.899902,15857.88965,171.0099945,15859.4502,0
2006-05-31,1270.089966,6665.899902,15857.88965,171.0099945,15467.33008,0
2006-06-01,1285.709961,6486.470215,15645.26953,168.0299988,15503.74023,0
2006-06-02,1288.219971,6603.509766,15912.70996,169.8500061,15789.30957,0
2006-06-05,1265.290039,6702.5,16016.23047,168.8300018,15668.30957,0
2006-06-06,1263.849976,6737.120117,15973.11035,168.8300018,15384.86035,0
2006-06-07,1256.150024,6641.410156,15816.5498,164.1699982,15096.00977,0
2006-06-08,1257.930054,6340.600098,15450.11035,158.1100006,14633.03027,0
2006-06-09,1252.300049,6255.810059,15628.69043,159.6100006,14750.83984,0
2006-06-12,1237.439941,6218.339844,15621.44043,160.0500031,14833.00977,0
2006-06-13,1223.689941,5953.939941,15234.41992,155.4299927,14218.59961,0
2006-06-14,1230.040039,5901.330078,15247.91992,157.6999969,14309.55957,0
2006-06-15,1256.160034,6036.490234,15435.08008,157.3600006,14470.75977,0
2006-06-16,1251.540039,6340.959961,15842.65039,163.0500031,14879.33984,0
2006-06-19,1240.130005,6231.879883,15768.86035,161.7899933,14860.34961,0
2006-06-20,1240.119995,6080.839844,15608.96973,158.4799957,14648.41016,0
2006-06-21,1252.199951,6156.890137,15659.36035,158.6300049,14644.25977,0
2006-06-22,1245.599976,6247.009766,15826.7002,160.1999969,15135.69043,0
2006-06-23,1244.5,6267.919922,15808.80957,158.8800049,15124.04004,0
2006-06-26,1250.560059,6351.040039,15804.80957,160.1799927,15152.40039,0
2006-06-27,1239.199951,6429.259766,15774.7002,161.3600006,15171.80957,0
2006-06-28,1246,6485.540039,15742.66016,160.1799927,14886.11035,0
2006-06-29,1272.869995,6574.890137,15865.21973,163.3000031,15121.15039,0
2006-06-30,1270.199951,6784.600098,16267.62012,167.4499969,15505.17969,0
2006-07-03,1280.189941,6792.080078,16326.66016,167.3300018,15571.62012,0
2006-07-04,1280.189941,6814.560059,16368.98047,166.1499939,15638.5,0
2006-07-05,1270.910034,6717.859863,16267.17969,165.5099945,15523.94043,0
2006-07-06,1274.079956,6797.069824,16440.99023,163.4700012,15321.40039,0
2006-07-07,1265.47998,6837.77002,16459.7793,164.6999969,15307.61035,0
2006-07-10,1267.339966,6828.040039,16603.81055,168.2700043,15552.80957,0
2006-07-11,1272.430054,6800.720215,16490.13086,168.4499969,15473.82031,0
2006-07-12,1258.599976,6826.649902,16522.21094,167.9299927,15249.32031,0
2006-07-13,1242.280029,6728.22998,16305.48047,166.3500061,15097.9502,0
2006-07-14,1236.199951,6647.529785,16135.70996,162.3300018,14845.24023,0
2006-07-17,1234.48999,6571.200195,16064.82031,162.3300018,14845.24023,0
2006-07-18,1236.859985,6557.100098,16043.94043,159.6900024,14437.24023,0
2006-07-19,1259.810059,6609.169922,16097.54004,159.7599945,14500.25977,0
2006-07-20,1249.130005,6778.120117,16472.61914,165.1100006,14946.83984,0
2006-07-21,1240.290039,6736.120117,16464.17969,165,14821.25977,0
2006-07-24,1260.910034,6718.549805,16480.58984,163.9299927,14794.5,0
2006-07-25,1268.880005,6745.910156,16583.85938,166.25,15005.24023,0
